record_id,doi,title,year,venue,venue_type,ai_type,genai_llm_agentic_flag,tafs_final,csds_final,css_final,esrs_final,gap_a_final,gap_b_final,under_specified_final,evidence_depth_label,confidence_label,abstract_word_count,open_access,citation_count,layer
R1074,10.XXXX/hciai.2025.1074,"[Scored paper 1074, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,5,3,1,3,true,true,true,L2,high,270,false,3,B_scored
R1075,10.XXXX/hciai.2025.1075,"[Scored paper 1075, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,5,2,1,3,false,true,false,L2,high,241,false,14,B_scored
R1076,10.XXXX/hciai.2025.1076,"[Scored paper 1076, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,generative_ai,true,4,2,1,4,true,true,false,L2,high,143,false,7,B_scored
R1077,10.XXXX/hciai.2025.1077,"[Scored paper 1077, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,5,2,1,3,true,true,true,L2,high,250,false,59,B_scored
R1078,10.XXXX/hciai.2025.1078,"[Scored paper 1078, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,unclassified,false,4,0,1,5,true,true,false,L2,medium,193,false,85,B_scored
R1079,10.XXXX/hciai.2025.1079,"[Scored paper 1079, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,llm,true,1,1,1,5,false,false,false,L2,low,236,false,27,B_scored
R1080,10.XXXX/hciai.2025.1080,"[Scored paper 1080, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,generative_ai,true,5,1,1,3,false,true,false,L2,medium,224,false,36,B_scored
R1081,10.XXXX/hciai.2025.1081,"[Scored paper 1081, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,0,1,1,3,false,false,false,L2,low,279,true,40,B_scored
R1082,10.XXXX/hciai.2025.1082,"[Scored paper 1082, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,generative_ai,true,4,2,1,3,false,true,true,L2,high,286,false,25,B_scored
R1083,10.XXXX/hciai.2025.1083,"[Scored paper 1083, 2025] Full titles available after pipeline run from OpenAlex",2025,DIS,conference,agentic_ai,true,4,5,1,4,false,true,true,L2,high,144,true,3,B_scored
R1084,10.XXXX/hciai.2025.1084,"[Scored paper 1084, 2025] Full titles available after pipeline run from OpenAlex",2025,BIT,journal,conversational_ai,true,4,2,1,3,false,true,true,L2,high,269,false,22,B_scored
R1085,10.XXXX/hciai.2025.1085,"[Scored paper 1085, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,unclassified,false,5,4,1,5,false,true,true,L2,high,261,false,6,B_scored
R1086,10.XXXX/hciai.2025.1086,"[Scored paper 1086, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,agentic_ai,true,4,0,1,4,false,true,false,L2,medium,197,true,75,B_scored
R1087,10.XXXX/hciai.2025.1087,"[Scored paper 1087, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,llm,true,4,3,1,2,false,true,false,L2,high,126,false,44,B_scored
R1088,10.XXXX/hciai.2025.1088,"[Scored paper 1088, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,5,2,1,4,false,true,true,L2,high,123,false,16,B_scored
R1089,10.XXXX/hciai.2025.1089,"[Scored paper 1089, 2025] Full titles available after pipeline run from OpenAlex",2025,IwC,journal,llm,true,5,4,1,3,true,true,true,L2,high,297,false,39,B_scored
R1090,10.XXXX/hciai.2025.1090,"[Scored paper 1090, 2025] Full titles available after pipeline run from OpenAlex",2025,DIS,conference,agentic_ai,true,5,2,1,4,false,true,true,L2,high,352,false,18,B_scored
R1091,10.XXXX/hciai.2025.1091,"[Scored paper 1091, 2025] Full titles available after pipeline run from OpenAlex",2025,BIT,journal,llm,true,0,1,1,4,false,false,true,L2,low,297,false,21,B_scored
R1092,10.XXXX/hciai.2025.1092,"[Count-only paper 1092, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,68,false,4,B_count_only
R1093,10.XXXX/hciai.2025.1093,"[Count-only paper 1093, 2025] Abstract <75 words — no index scores",2025,UIST,conference,xai,false,,,,,false,false,false,L1,low,66,false,20,B_count_only
R1094,10.XXXX/hciai.2025.1094,"[Count-only paper 1094, 2025] Abstract <75 words — no index scores",2025,CHI,conference,llm,true,,,,,false,false,false,L1,low,26,false,6,B_count_only
R1095,10.XXXX/hciai.2025.1095,"[Count-only paper 1095, 2025] Abstract <75 words — no index scores",2025,CHI,conference,llm,true,,,,,false,false,false,L1,low,42,false,11,B_count_only
R1096,10.XXXX/hciai.2025.1096,"[Count-only paper 1096, 2025] Abstract <75 words — no index scores",2025,TOCHI,journal,agentic_ai,true,,,,,false,false,false,L1,low,41,false,4,B_count_only
R1097,10.XXXX/hciai.2025.1097,"[Count-only paper 1097, 2025] Abstract <75 words — no index scores",2025,IUI,conference,xai,false,,,,,false,false,false,L1,low,20,false,4,B_count_only
R1098,10.XXXX/hciai.2025.1098,"[Count-only paper 1098, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,unclassified,false,,,,,false,false,false,L1,low,35,false,32,B_count_only
R1099,10.XXXX/hciai.2025.1099,"[Count-only paper 1099, 2025] Abstract <75 words — no index scores",2025,TOCHI,journal,llm,true,,,,,false,false,false,L1,low,31,true,14,B_count_only
R1100,10.XXXX/hciai.2025.1100,"[Count-only paper 1100, 2025] Abstract <75 words — no index scores",2025,IJHCI,journal,agentic_ai,true,,,,,false,false,false,L1,low,35,false,29,B_count_only
R1101,10.XXXX/hciai.2025.1101,"[Count-only paper 1101, 2025] Abstract <75 words — no index scores",2025,UIST,conference,generative_ai,true,,,,,false,false,false,L1,low,50,false,21,B_count_only
R1102,10.XXXX/hciai.2025.1102,"[Count-only paper 1102, 2025] Abstract <75 words — no index scores",2025,DIS,conference,agentic_ai,true,,,,,false,false,false,L1,low,31,true,18,B_count_only
R1103,10.XXXX/hciai.2025.1103,"[Count-only paper 1103, 2025] Abstract <75 words — no index scores",2025,IwC,journal,conversational_ai,true,,,,,false,false,false,L1,low,60,false,11,B_count_only
R1104,10.XXXX/hciai.2025.1104,"[Count-only paper 1104, 2025] Abstract <75 words — no index scores",2025,CHI,conference,agentic_ai,true,,,,,false,false,false,L1,low,32,false,20,B_count_only
R1105,10.XXXX/hciai.2025.1105,"[Count-only paper 1105, 2025] Abstract <75 words — no index scores",2025,UIST,conference,llm,true,,,,,false,false,false,L1,low,59,true,22,B_count_only
R1106,10.XXXX/hciai.2025.1106,"[Count-only paper 1106, 2025] Abstract <75 words — no index scores",2025,DIS,conference,generative_ai,true,,,,,false,false,false,L1,low,64,false,4,B_count_only
R1107,10.XXXX/hciai.2025.1107,"[Count-only paper 1107, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,llm,true,,,,,false,false,false,L1,low,41,false,29,B_count_only
R1108,10.XXXX/hciai.2025.1108,"[Count-only paper 1108, 2025] Abstract <75 words — no index scores",2025,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,27,false,17,B_count_only
R1109,10.XXXX/hciai.2025.1109,"[Count-only paper 1109, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,llm,true,,,,,false,false,false,L1,low,42,false,10,B_count_only
R1110,10.XXXX/hciai.2025.1110,"[Count-only paper 1110, 2025] Abstract <75 words — no index scores",2025,CHI,conference,unclassified,false,,,,,false,false,false,L1,low,20,true,52,B_count_only
R1111,10.XXXX/hciai.2025.1111,"[Count-only paper 1111, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,agentic_ai,true,,,,,false,false,false,L1,low,33,false,4,B_count_only
R1112,10.XXXX/hciai.2025.1112,"[Count-only paper 1112, 2025] Abstract <75 words — no index scores",2025,UIST,conference,conversational_ai,true,,,,,false,false,false,L1,low,36,false,36,B_count_only
R1113,10.XXXX/hciai.2025.1113,"[Count-only paper 1113, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,llm,true,,,,,false,false,false,L1,low,39,true,4,B_count_only
R1114,10.XXXX/hciai.2025.1114,"[Count-only paper 1114, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,agentic_ai,true,,,,,false,false,false,L1,low,28,false,16,B_count_only
R1115,10.XXXX/hciai.2025.1115,"[Count-only paper 1115, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,llm,true,,,,,false,false,false,L1,low,43,false,13,B_count_only
R1116,10.XXXX/hciai.2025.1116,"[Count-only paper 1116, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,unclassified,false,,,,,false,false,false,L1,low,37,true,4,B_count_only
R1117,10.XXXX/hciai.2025.1117,"[Count-only paper 1117, 2025] Abstract <75 words — no index scores",2025,UIST,conference,agentic_ai,true,,,,,false,false,false,L1,low,26,true,9,B_count_only
R1118,10.XXXX/hciai.2025.1118,"[Count-only paper 1118, 2025] Abstract <75 words — no index scores",2025,IUI,conference,xai,false,,,,,false,false,false,L1,low,61,false,0,B_count_only
R1119,10.XXXX/hciai.2025.1119,"[Count-only paper 1119, 2025] Abstract <75 words — no index scores",2025,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,48,false,32,B_count_only
R1120,10.XXXX/hciai.2025.1120,"[Count-only paper 1120, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,generative_ai,true,,,,,false,false,false,L1,low,66,false,21,B_count_only
R1121,10.XXXX/hciai.2025.1121,"[Count-only paper 1121, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,conversational_ai,true,,,,,false,false,false,L1,low,54,false,22,B_count_only
R1122,10.XXXX/hciai.2025.1122,"[Count-only paper 1122, 2025] Abstract <75 words — no index scores",2025,DIS,conference,generative_ai,true,,,,,false,false,false,L1,low,36,false,13,B_count_only
R1123,10.XXXX/hciai.2025.1123,"[Count-only paper 1123, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,agentic_ai,true,,,,,false,false,false,L1,low,74,false,51,B_count_only
R1124,10.XXXX/hciai.2025.1124,"[Count-only paper 1124, 2025] Abstract <75 words — no index scores",2025,UIST,conference,xai,false,,,,,false,false,false,L1,low,65,true,3,B_count_only
R1125,10.XXXX/hciai.2025.1125,"[Count-only paper 1125, 2025] Abstract <75 words — no index scores",2025,UIST,conference,xai,false,,,,,false,false,false,L1,low,50,false,31,B_count_only
R1126,10.XXXX/hciai.2025.1126,"[Count-only paper 1126, 2025] Abstract <75 words — no index scores",2025,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,58,false,0,B_count_only
R1127,10.XXXX/hciai.2025.1127,"[Count-only paper 1127, 2025] Abstract <75 words — no index scores",2025,HCI Journal,journal,xai,false,,,,,false,false,false,L1,low,38,true,22,B_count_only
R1128,10.XXXX/hciai.2025.1128,"[Count-only paper 1128, 2025] Abstract <75 words — no index scores",2025,TOCHI,journal,agentic_ai,true,,,,,false,false,false,L1,low,67,false,4,B_count_only
R1129,10.XXXX/hciai.2025.1129,"[Count-only paper 1129, 2025] Abstract <75 words — no index scores",2025,DIS,conference,agentic_ai,true,,,,,false,false,false,L1,low,54,false,21,B_count_only
R1130,10.XXXX/hciai.2025.1130,"[Count-only paper 1130, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,generative_ai,true,,,,,false,false,false,L1,low,44,false,7,B_count_only
R1131,10.XXXX/hciai.2025.1131,"[Count-only paper 1131, 2025] Abstract <75 words — no index scores",2025,UIST,conference,llm,true,,,,,false,false,false,L1,low,58,false,14,B_count_only
R1132,10.XXXX/hciai.2025.1132,"[Count-only paper 1132, 2025] Abstract <75 words — no index scores",2025,CHI,conference,agentic_ai,true,,,,,false,false,false,L1,low,64,true,20,B_count_only
R1133,10.XXXX/hciai.2025.1133,"[Count-only paper 1133, 2025] Abstract <75 words — no index scores",2025,BIT,journal,xai,false,,,,,false,false,false,L1,low,52,false,3,B_count_only
R1134,10.XXXX/hciai.2025.1134,"[Count-only paper 1134, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,generative_ai,true,,,,,false,false,false,L1,low,34,false,13,B_count_only
R1135,10.XXXX/hciai.2025.1135,"[Count-only paper 1135, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,27,true,24,B_count_only
R1136,10.XXXX/hciai.2025.1136,"[Count-only paper 1136, 2025] Abstract <75 words — no index scores",2025,CHI,conference,conversational_ai,true,,,,,false,false,false,L1,low,29,false,14,B_count_only
R1137,10.XXXX/hciai.2025.1137,"[Count-only paper 1137, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,28,false,17,B_count_only
R1138,10.XXXX/hciai.2025.1138,"[Count-only paper 1138, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,conversational_ai,true,,,,,false,false,false,L1,low,72,true,17,B_count_only
R1139,10.XXXX/hciai.2025.1139,"[Count-only paper 1139, 2025] Abstract <75 words — no index scores",2025,CHI,conference,llm,true,,,,,false,false,false,L1,low,61,false,5,B_count_only
R1140,10.XXXX/hciai.2025.1140,"[Count-only paper 1140, 2025] Abstract <75 words — no index scores",2025,CHI,conference,llm,true,,,,,false,false,false,L1,low,65,false,1,B_count_only
R1141,10.XXXX/hciai.2025.1141,"[Count-only paper 1141, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,unclassified,false,,,,,false,false,false,L1,low,28,false,3,B_count_only
R1142,10.XXXX/hciai.2025.1142,"[Count-only paper 1142, 2025] Abstract <75 words — no index scores",2025,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,72,true,1,B_count_only
R1143,10.XXXX/hciai.2025.1143,"[Count-only paper 1143, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,66,false,33,B_count_only
R1144,10.XXXX/hciai.2025.1144,"[Count-only paper 1144, 2025] Abstract <75 words — no index scores",2025,DIS,conference,xai,false,,,,,false,false,false,L1,low,69,false,57,B_count_only
R1145,10.XXXX/hciai.2025.1145,"[Count-only paper 1145, 2025] Abstract <75 words — no index scores",2025,IUI,conference,agentic_ai,true,,,,,false,false,false,L1,low,66,false,11,B_count_only
R1146,10.XXXX/hciai.2025.1146,"[Count-only paper 1146, 2025] Abstract <75 words — no index scores",2025,IwC,journal,generative_ai,true,,,,,false,false,false,L1,low,60,false,29,B_count_only
R1147,10.XXXX/hciai.2025.1147,"[Count-only paper 1147, 2025] Abstract <75 words — no index scores",2025,CHI,conference,unclassified,false,,,,,false,false,false,L1,low,48,true,6,B_count_only
R1148,10.XXXX/hciai.2025.1148,"[Count-only paper 1148, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,agentic_ai,true,,,,,false,false,false,L1,low,68,false,36,B_count_only
R1149,10.XXXX/hciai.2025.1149,"[Count-only paper 1149, 2025] Abstract <75 words — no index scores",2025,UIST,conference,conversational_ai,true,,,,,false,false,false,L1,low,66,false,19,B_count_only
R1150,10.XXXX/hciai.2025.1150,"[Count-only paper 1150, 2025] Abstract <75 words — no index scores",2025,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,31,false,41,B_count_only
R1151,10.XXXX/hciai.2025.1151,"[Count-only paper 1151, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,xai,false,,,,,false,false,false,L1,low,31,true,22,B_count_only
R1152,10.XXXX/hciai.2025.1152,"[Count-only paper 1152, 2025] Abstract <75 words — no index scores",2025,TOCHI,journal,unclassified,false,,,,,false,false,false,L1,low,21,false,11,B_count_only
R1153,10.XXXX/hciai.2025.1153,"[Count-only paper 1153, 2025] Abstract <75 words — no index scores",2025,BIT,journal,xai,false,,,,,false,false,false,L1,low,72,false,4,B_count_only
R1154,10.XXXX/hciai.2025.1154,"[Count-only paper 1154, 2025] Abstract <75 words — no index scores",2025,CHI,conference,agentic_ai,true,,,,,false,false,false,L1,low,35,false,5,B_count_only
R1155,10.XXXX/hciai.2025.1155,"[Count-only paper 1155, 2025] Abstract <75 words — no index scores",2025,TOCHI,journal,agentic_ai,true,,,,,false,false,false,L1,low,45,true,21,B_count_only
R1156,10.XXXX/hciai.2025.1156,"[Count-only paper 1156, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,llm,true,,,,,false,false,false,L1,low,58,true,4,B_count_only
R1157,10.XXXX/hciai.2025.1157,"[Count-only paper 1157, 2025] Abstract <75 words — no index scores",2025,UIST,conference,generative_ai,true,,,,,false,false,false,L1,low,27,false,12,B_count_only
R1158,10.XXXX/hciai.2025.1158,"[Count-only paper 1158, 2025] Abstract <75 words — no index scores",2025,CHI,conference,agentic_ai,true,,,,,false,false,false,L1,low,35,false,18,B_count_only
R1159,10.XXXX/hciai.2025.1159,"[Count-only paper 1159, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,generative_ai,true,,,,,false,false,false,L1,low,60,false,10,B_count_only
R1160,10.XXXX/hciai.2025.1160,"[Count-only paper 1160, 2025] Abstract <75 words — no index scores",2025,IJHCS,journal,conversational_ai,true,,,,,false,false,false,L1,low,54,false,7,B_count_only
R1161,10.XXXX/hciai.2025.1161,"[Count-only paper 1161, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,llm,true,,,,,false,false,false,L1,low,65,true,31,B_count_only
R1162,10.XXXX/hciai.2025.1162,"[Count-only paper 1162, 2025] Abstract <75 words — no index scores",2025,BIT,journal,llm,true,,,,,false,false,false,L1,low,72,true,35,B_count_only
R1163,10.XXXX/hciai.2025.1163,"[Count-only paper 1163, 2025] Abstract <75 words — no index scores",2025,CSCW,conference,generative_ai,true,,,,,false,false,false,L1,low,29,true,5,B_count_only
R1164,10.XXXX/hciai.2025.1164,"[Count-only paper 1164, 2025] Abstract <75 words — no index scores",2025,DIS,conference,xai,false,,,,,false,false,false,L1,low,21,false,5,B_count_only
